well_id,t,date,age_days,plate,treatment,n_larvae,swim,round,settled_tile,settled_plastic,detached,dead,total
8A1,t0,27/03/2024,1,8,REF1,10,10,0,0,0,0,0,10
9C2,t0,27/03/2024,1,9,seawater,10,10,0,0,0,0,0,10
9C2,t1,28/03/2024,2,9,seawater,10,10,0,0,0,0,0,10
9C2,t2,29/03/2024,3,9,seawater,10,10,0,0,0,0,0,10
9C2,t3,30/03/2024,4,9,seawater,10,10,0,0,0,0,0,10
9C2,t4,31/03/2024,5,9,seawater,10,10,0,0,0,0,0,10
9C2,t5,01/04/2024,6,9,seawater,10,5,0,0,4,1,0,10
9C2,t6,02/04/2024,7,9,seawater,10,2,1,0,6,1,0,10
9C2,t7,03/04/2024,8,9,seawater,10,1,0,0,7,2,0,10
9C2,t8,04/04/2024,9,9,seawater,10,1,0,0,5,4,0,10
9C2,t9,05/04/2024,10,9,seawater,10,1,0,0,5,4,0,10
9C2,t10,06/04/2024,11,9,seawater,10,1,0,0,4,5,0,10
9C2,t11,07/04/2024,12,9,seawater,10,1,0,0,4,5,0,10
9C2,t12,08/04/2024,13,9,seawater,10,0,2,0,5,3,0,10
9C2,t13,09/04/2024,14,9,seawater,10,0,2,0,5,3,0,10
9C2,t14,10/04/2024,15,9,seawater,10,0,2,0,5,3,0,10
9C2,t15,11/04/2024,16,9,seawater,10,0,2,0,5,3,0,10
9C2,t16,12/04/2024,17,9,seawater,10,0,1,0,5,4,0,10
9C2,t17,13/04/2023,18,9,seawater,10,1,0,0,5,4,0,10
9C1,t0,27/03/2024,1,9,50%,10,10,0,0,0,0,0,10
9C1,t1,28/03/2024,2,9,50%,10,1,7,0,0,0,2,10
9C1,t2,29/03/2024,3,9,50%,10,0,2,0,1,0,7,10
9C1,t3,30/03/2024,4,9,50%,10,0,1,0,0,0,9,10
9C1,t4,31/03/2024,5,9,50%,10,0,1,0,0,0,9,10
9C1,t5,01/04/2024,6,9,50%,10,0,1,0,0,0,9,10
9C1,t6,02/04/2024,7,9,50%,10,0,1,0,0,0,9,10
9C1,t7,03/04/2024,8,9,50%,10,0,1,0,0,0,9,10
9C1,t8,04/04/2024,9,9,50%,10,0,1,0,0,0,9,10
9C1,t9,05/04/2024,10,9,50%,10,0,1,0,0,0,9,10
9C1,t10,06/04/2024,11,9,50%,10,0,1,0,0,0,9,10
9C1,t11,07/04/2024,12,9,50%,10,0,1,0,0,0,9,10
9C1,t12,08/04/2024,13,9,50%,10,0,1,0,0,0,9,10
9C1,t13,09/04/2024,14,9,50%,10,0,1,0,0,0,9,10
9C1,t14,10/04/2024,15,9,50%,10,0,1,0,0,0,9,10
9C1,t15,11/04/2024,16,9,50%,10,0,1,0,0,0,9,10
9C1,t16,12/04/2024,17,9,50%,10,0,1,0,0,0,9,10
9C1,t17,13/04/2023,18,9,50%,10,0,1,0,0,0,9,10
9B2,t0,27/03/2024,1,9,35%,10,10,0,0,0,0,0,10
9B2,t1,28/03/2024,2,9,35%,10,10,0,0,0,0,0,10
9B2,t2,29/03/2024,3,9,35%,10,10,0,0,0,0,0,10
9B2,t3,30/03/2024,4,9,35%,10,10,0,0,0,0,0,10
9B2,t4,31/03/2024,5,9,35%,10,10,0,0,0,0,0,10
9B2,t5,01/04/2024,6,9,35%,10,8,2,0,0,0,0,10
9B2,t6,02/04/2024,7,9,35%,10,8,2,0,0,0,0,10
9B2,t7,03/04/2024,8,9,35%,10,8,2,0,0,0,0,10
9B2,t8,04/04/2024,9,9,35%,10,8,2,0,0,0,0,10
9B2,t9,05/04/2024,10,9,35%,10,7,3,0,0,0,0,10
9B2,t10,06/04/2024,11,9,35%,10,7,3,0,0,0,0,10
9B2,t11,07/04/2024,12,9,35%,10,3,7,0,0,0,0,10
9B2,t12,08/04/2024,13,9,35%,10,3,7,0,0,0,0,10
9B2,t13,09/04/2024,14,9,35%,10,4,6,0,0,0,0,10
9B2,t14,10/04/2024,15,9,35%,10,4,6,0,0,0,0,10
9B2,t15,11/04/2024,16,9,35%,10,4,6,0,0,0,0,10
9B2,t16,12/04/2024,17,9,35%,10,4,5,0,0,0,1,10
9B2,t17,13/04/2023,18,9,35%,10,2,3,0,0,3,2,10
9B1,t0,27/03/2024,1,9,20%,10,10,0,0,0,0,0,10
9B1,t1,28/03/2024,2,9,20%,10,9,1,0,0,0,0,10
9B1,t2,29/03/2024,3,9,20%,10,9,1,0,0,0,0,10
9B1,t3,30/03/2024,4,9,20%,10,9,1,0,0,0,0,10
9B1,t4,31/03/2024,5,9,20%,10,9,1,0,0,0,0,10
9B1,t5,01/04/2024,6,9,20%,10,9,1,0,0,0,0,10
9B1,t6,02/04/2024,7,9,20%,10,9,1,0,0,0,0,10
9B1,t7,03/04/2024,8,9,20%,10,9,0,0,0,1,0,10
9B1,t8,04/04/2024,9,9,20%,10,9,0,0,0,1,0,10
9B1,t9,05/04/2024,10,9,20%,10,9,0,0,0,1,0,10
9B1,t10,06/04/2024,11,9,20%,10,6,2,0,0,2,0,10
9B1,t11,07/04/2024,12,9,20%,10,7,1,0,0,2,0,10
9B1,t12,08/04/2024,13,9,20%,10,7,1,0,0,2,0,10
9B1,t13,09/04/2024,14,9,20%,10,7,0,1,0,2,0,10
9B1,t14,10/04/2024,15,9,20%,10,7,0,1,0,2,0,10
9B1,t15,11/04/2024,16,9,20%,10,6,1,0,0,2,1,10
9B1,t16,12/04/2024,17,9,20%,10,6,1,0,0,2,1,10
9B1,t17,13/04/2023,18,9,20%,10,6,1,0,0,2,1,10
9A2,t0,27/03/2024,1,9,REF2,10,10,0,0,0,0,0,10
9A2,t1,28/03/2024,2,9,REF2,10,4,3,1,2,0,0,10
9A2,t2,29/03/2024,3,9,REF2,10,3,4,0,0,0,3,10
9A2,t3,30/03/2024,4,9,REF2,10,4,2,0,0,1,3,10
9A2,t4,31/03/2024,5,9,REF2,10,2,3,0,1,1,3,10
9A2,t5,01/04/2024,6,9,REF2,10,1,3,0,1,2,3,10
9A2,t6,02/04/2024,7,9,REF2,10,0,4,0,1,2,3,10
9A2,t7,03/04/2024,8,9,REF2,10,0,4,0,0,2,4,10
9A2,t8,04/04/2024,9,9,REF2,10,0,4,0,0,2,4,10
9A2,t9,05/04/2024,10,9,REF2,10,0,4,0,0,2,4,10
9A2,t10,06/04/2024,11,9,REF2,10,0,1,0,3,2,4,10
9A2,t11,07/04/2024,12,9,REF2,10,0,1,0,2,2,5,10
9A2,t12,08/04/2024,13,9,REF2,10,0,1,0,0,3,6,10
9A2,t13,09/04/2024,14,9,REF2,10,0,1,0,1,2,6,10
9A2,t14,10/04/2024,15,9,REF2,10,0,1,0,1,2,6,10
9A2,t15,11/04/2024,16,9,REF2,10,0,1,0,1,2,6,10
9A2,t16,12/04/2024,17,9,REF2,10,0,1,0,1,2,6,10
9A2,t17,13/04/2023,18,9,REF2,10,0,1,0,1,2,6,10
9A1,t0,27/03/2024,1,9,REF1,10,10,0,0,0,0,0,10
9A1,t1,28/03/2024,2,9,REF1,10,0,10,0,0,0,0,10
9A1,t2,29/03/2024,3,9,REF1,10,1,4,0,0,0,5,10
9A1,t3,30/03/2024,4,9,REF1,10,1,3,0,1,0,5,10
9A1,t4,31/03/2024,5,9,REF1,10,1,3,0,1,0,5,10
9A1,t5,01/04/2024,6,9,REF1,10,1,2,0,1,1,5,10
9A1,t6,02/04/2024,7,9,REF1,10,1,3,0,1,0,5,10
9A1,t7,03/04/2024,8,9,REF1,10,1,2,0,2,0,5,10
9A1,t8,04/04/2024,9,9,REF1,10,1,2,0,2,0,5,10
9A1,t9,05/04/2024,10,9,REF1,10,1,2,0,1,1,5,10
9A1,t10,06/04/2024,11,9,REF1,10,1,2,0,1,1,5,10
9A1,t11,07/04/2024,12,9,REF1,10,1,2,0,1,1,5,10
9A1,t12,08/04/2024,13,9,REF1,10,1,2,0,1,1,5,10
9A1,t13,09/04/2024,14,9,REF1,10,1,2,0,1,1,5,10
9A1,t14,10/04/2024,15,9,REF1,10,1,2,0,1,1,5,10
9A1,t15,11/04/2024,16,9,REF1,10,1,2,0,1,1,5,10
9A1,t16,12/04/2024,17,9,REF1,10,1,2,0,1,1,5,10
9A1,t17,13/04/2023,18,9,REF1,10,1,2,0,1,1,5,10
8C2,t0,27/03/2024,1,8,seawater,10,10,0,0,0,0,0,10
8C2,t1,28/03/2024,2,8,seawater,10,10,0,0,0,0,0,10
8C2,t2,29/03/2024,3,8,seawater,10,10,0,0,0,0,0,10
8C2,t3,30/03/2024,4,8,seawater,10,10,0,0,0,0,0,10
8C2,t4,31/03/2024,5,8,seawater,10,0,4,0,6,0,0,10
8C2,t5,01/04/2024,6,8,seawater,10,0,4,0,6,0,0,10
8C2,t6,02/04/2024,7,8,seawater,10,0,3,0,7,0,0,10
8C2,t7,03/04/2024,8,8,seawater,10,0,3,0,7,0,0,10
8C2,t8,04/04/2024,9,8,seawater,10,0,3,0,7,0,0,10
8C2,t9,05/04/2024,10,8,seawater,10,0,1,0,6,3,0,10
8C2,t10,06/04/2024,11,8,seawater,10,0,0,0,7,3,0,10
8C2,t11,07/04/2024,12,8,seawater,10,0,0,0,7,3,0,10
8C2,t12,08/04/2024,13,8,seawater,10,0,0,0,7,3,0,10
8C2,t13,09/04/2024,14,8,seawater,10,0,0,0,7,3,0,10
8C2,t14,10/04/2024,15,8,seawater,10,0,0,0,6,3,1,10
8C2,t15,11/04/2024,16,8,seawater,10,0,0,0,6,3,1,10
8C2,t16,12/04/2024,17,8,seawater,10,0,0,0,6,3,1,10
8C2,t17,13/04/2023,18,8,seawater,10,0,0,0,6,3,1,10
8C1,t11,07/04/2024,12,8,50%,10,2,6,0,1,0,1,10
8C1,t0,27/03/2024,1,8,50%,10,10,0,0,0,0,0,10
8C1,t1,28/03/2024,2,8,50%,10,4,6,0,0,0,0,10
8C1,t2,29/03/2024,3,8,50%,10,2,8,0,0,0,0,10
8C1,t3,30/03/2024,4,8,50%,10,6,4,0,0,0,0,10
8C1,t4,31/03/2024,5,8,50%,10,3,6,0,0,0,1,10
8C1,t5,01/04/2024,6,8,50%,10,3,6,0,0,0,1,10
8C1,t6,02/04/2024,7,8,50%,10,3,5,0,1,0,1,10
8C1,t7,03/04/2024,8,8,50%,10,3,5,0,0,1,1,10
8C1,t8,04/04/2024,9,8,50%,10,3,5,0,0,1,1,10
8C1,t9,05/04/2024,10,8,50%,10,2,6,0,1,0,1,10
8C1,t10,06/04/2024,11,8,50%,10,2,6,0,1,0,1,10
8C1,t12,08/04/2024,13,8,50%,10,2,5,0,2,0,1,10
8C1,t13,09/04/2024,14,8,50%,10,2,5,0,1,1,1,10
8C1,t14,10/04/2024,15,8,50%,10,1,4,0,1,2,2,10
8C1,t15,11/04/2024,16,8,50%,10,0,5,0,1,2,2,10
8C1,t16,12/04/2024,17,8,50%,10,0,4,0,1,2,3,10
8C1,t17,13/04/2023,18,8,50%,10,0,2,0,1,2,5,10
8B2,t0,27/03/2024,1,8,35%,10,10,0,0,0,0,0,10
8B2,t1,28/03/2024,2,8,35%,10,3,7,0,0,0,0,10
8B2,t2,29/03/2024,3,8,35%,10,6,4,0,0,0,0,10
8B2,t3,30/03/2024,4,8,35%,10,8,2,0,0,0,0,10
8B2,t4,31/03/2024,5,8,35%,10,8,2,0,0,0,0,10
8B2,t5,01/04/2024,6,8,35%,10,2,2,0,5,1,0,10
8B2,t6,02/04/2024,7,8,35%,10,0,2,0,5,3,0,10
8B2,t7,03/04/2024,8,8,35%,10,0,2,0,4,4,0,10
8B2,t8,04/04/2024,9,8,35%,10,0,2,0,4,4,0,10
8B2,t9,05/04/2024,10,8,35%,10,0,1,0,5,4,0,10
8B2,t10,06/04/2024,11,8,35%,10,0,1,0,5,4,0,10
8B2,t11,07/04/2024,12,8,35%,10,0,1,0,5,4,0,10
8B2,t12,08/04/2024,13,8,35%,10,0,1,0,5,4,0,10
8B2,t13,09/04/2024,14,8,35%,10,0,1,0,4,5,0,10
8B2,t14,10/04/2024,15,8,35%,10,0,1,0,4,5,0,10
8B2,t15,11/04/2024,16,8,35%,10,0,1,0,4,5,0,10
8B2,t16,12/04/2024,17,8,35%,10,0,1,0,4,5,0,10
8B2,t17,13/04/2023,18,8,35%,10,0,1,0,4,5,0,10
8B1,t0,27/03/2024,1,8,20%,10,10,0,0,0,0,0,10
8B1,t1,28/03/2024,2,8,20%,10,6,3,0,1,0,0,10
8B1,t2,29/03/2024,3,8,20%,10,1,8,0,1,0,0,10
8B1,t3,30/03/2024,4,8,20%,10,4,5,0,1,0,0,10
8B1,t4,31/03/2024,5,8,20%,10,2,4,0,3,0,1,10
8B1,t5,01/04/2024,6,8,20%,10,0,2,0,5,1,2,10
8B1,t6,02/04/2024,7,8,20%,10,0,0,0,4,2,4,10
8B1,t7,03/04/2024,8,8,20%,10,0,0,0,4,2,4,10
8B1,t8,04/04/2024,9,8,20%,10,0,0,0,4,1,5,10
8B1,t9,05/04/2024,10,8,20%,10,0,0,0,4,1,5,10
8B1,t10,06/04/2024,11,8,20%,10,0,0,0,4,1,5,10
8B1,t11,07/04/2024,12,8,20%,10,0,0,0,4,1,5,10
8B1,t12,08/04/2024,13,8,20%,10,0,0,0,4,1,5,10
8B1,t13,09/04/2024,14,8,20%,10,0,0,0,4,1,5,10
8B1,t14,10/04/2024,15,8,20%,10,0,0,0,4,1,5,10
8B1,t15,11/04/2024,16,8,20%,10,0,0,0,4,1,5,10
8B1,t16,12/04/2024,17,8,20%,10,0,0,0,4,1,5,10
8B1,t17,13/04/2023,18,8,20%,10,0,0,0,4,1,5,10
8A2,t0,27/03/2024,1,8,REF2,10,10,0,0,0,0,0,10
8A2,t1,28/03/2024,2,8,REF2,10,4,3,0,0,0,3,10
8A2,t2,29/03/2024,3,8,REF2,10,4,3,0,0,0,3,10
8A2,t3,30/03/2024,4,8,REF2,10,4,1,0,0,2,3,10
8A2,t4,31/03/2024,5,8,REF2,10,4,0,0,1,1,4,10
8A2,t5,01/04/2024,6,8,REF2,10,3,0,0,2,1,4,10
8A2,t6,02/04/2024,7,8,REF2,10,2,1,0,2,0,5,10
8A2,t7,03/04/2024,8,8,REF2,10,0,3,0,1,1,5,10
8A2,t8,04/04/2024,9,8,REF2,10,0,3,0,1,1,5,10
8A2,t9,05/04/2024,10,8,REF2,10,0,3,0,1,1,5,10
8A2,t10,06/04/2024,11,8,REF2,10,2,1,0,1,1,5,10
8A2,t11,07/04/2024,12,8,REF2,10,2,1,0,1,1,5,10
8A2,t12,08/04/2024,13,8,REF2,10,2,1,0,2,0,5,10
8A2,t13,09/04/2024,14,8,REF2,10,2,1,0,2,0,5,10
8A2,t14,10/04/2024,15,8,REF2,10,2,0,0,2,1,5,10
8A2,t15,11/04/2024,16,8,REF2,10,2,0,0,2,1,5,10
8A2,t16,12/04/2024,17,8,REF2,10,2,0,0,2,1,5,10
8A2,t17,13/04/2023,18,8,REF2,10,1,1,0,2,1,5,10
8A1,t1,28/03/2024,2,8,REF1,10,4,2,0,2,0,2,10
8A1,t2,29/03/2024,3,8,REF1,10,3,2,0,3,0,2,10
8A1,t3,30/03/2024,4,8,REF1,10,1,1,0,5,1,2,10
8A1,t4,31/03/2024,5,8,REF1,10,1,2,0,4,1,2,10
8A1,t5,01/04/2024,6,8,REF1,10,1,1,0,4,1,3,10
8A1,t6,02/04/2024,7,8,REF1,10,1,1,0,4,1,3,10
8A1,t7,03/04/2024,8,8,REF1,10,1,1,0,4,1,3,10
8A1,t8,04/04/2024,9,8,REF1,10,1,1,0,4,1,3,10
8A1,t9,05/04/2024,10,8,REF1,10,1,1,0,4,1,3,10
8A1,t10,06/04/2024,11,8,REF1,10,1,1,0,4,1,3,10
8A1,t11,07/04/2024,12,8,REF1,10,1,1,0,4,1,3,10
8A1,t12,08/04/2024,13,8,REF1,10,1,1,0,4,1,3,10
8A1,t13,09/04/2024,14,8,REF1,10,1,1,0,4,1,3,10
8A1,t14,10/04/2024,15,8,REF1,10,1,1,0,4,1,3,10
8A1,t15,11/04/2024,16,8,REF1,10,1,1,0,4,1,3,10
8A1,t16,12/04/2024,17,8,REF1,10,1,1,0,4,1,3,10
8A1,t17,13/04/2023,18,8,REF1,10,1,1,0,4,1,3,10
7C2,t0,27/03/2024,1,7,seawater,10,10,0,0,0,0,0,10
7C2,t1,28/03/2024,2,7,seawater,10,10,0,0,0,0,0,10
7C2,t2,29/03/2024,3,7,seawater,10,8,2,0,0,0,0,10
7C2,t3,30/03/2024,4,7,seawater,10,10,0,0,0,0,0,10
7C2,t4,31/03/2024,5,7,seawater,10,7,0,0,2,1,0,10
7C2,t5,01/04/2024,6,7,seawater,10,7,0,0,2,1,0,10
7C2,t6,02/04/2024,7,7,seawater,10,6,1,0,2,1,0,10
7C2,t7,03/04/2024,8,7,seawater,10,6,1,0,2,1,0,10
7C2,t8,04/04/2024,9,7,seawater,10,6,1,0,2,1,0,10
7C2,t9,05/04/2024,10,7,seawater,10,5,1,0,3,1,0,10
7C2,t10,06/04/2024,11,7,seawater,10,5,1,0,3,1,0,10
7C2,t11,07/04/2024,12,7,seawater,10,5,0,0,5,0,0,10
7C2,t12,08/04/2024,13,7,seawater,10,4,1,0,5,0,0,10
7C2,t13,09/04/2024,14,7,seawater,10,4,1,0,5,0,0,10
7C2,t14,10/04/2024,15,7,seawater,10,4,1,0,5,0,0,10
7C2,t15,11/04/2024,16,7,seawater,10,4,1,0,4,0,1,10
7C2,t16,12/04/2024,17,7,seawater,10,4,1,0,4,0,1,10
7C2,t17,13/04/2023,18,7,seawater,10,4,1,0,4,0,1,10
7C1,t0,27/03/2024,1,7,50%,10,10,0,0,0,0,0,10
7C1,t1,28/03/2024,2,7,50%,10,4,6,0,0,0,0,10
7C1,t2,29/03/2024,3,7,50%,10,10,0,0,0,0,0,10
7C1,t3,30/03/2024,4,7,50%,10,8,2,0,0,0,0,10
7C1,t4,31/03/2024,5,7,50%,10,9,1,0,0,0,0,10
7C1,t5,01/04/2024,6,7,50%,10,9,1,0,0,0,0,10
7C1,t6,02/04/2024,7,7,50%,10,9,1,0,0,0,0,10
7C1,t7,03/04/2024,8,7,50%,10,9,1,0,0,0,0,10
7C1,t8,04/04/2024,9,7,50%,10,9,1,0,0,0,0,10
7C1,t9,05/04/2024,10,7,50%,10,9,0,0,0,0,1,10
7C1,t10,06/04/2024,11,7,50%,10,9,0,0,0,0,1,10
7C1,t11,07/04/2024,12,7,50%,10,8,0,0,0,0,2,10
7C1,t12,08/04/2024,13,7,50%,10,8,0,0,0,0,2,10
7C1,t13,09/04/2024,14,7,50%,10,8,0,0,0,0,2,10
7C1,t14,10/04/2024,15,7,50%,10,8,0,0,0,0,2,10
7C1,t15,11/04/2024,16,7,50%,10,8,0,0,0,0,2,10
7C1,t16,12/04/2024,17,7,50%,10,8,0,0,0,0,2,10
7C1,t17,13/04/2023,18,7,50%,10,6,2,0,0,0,2,10
7B2,t0,27/03/2024,1,7,35%,10,10,0,0,0,0,0,10
7B2,t1,28/03/2024,2,7,35%,10,7,2,1,0,0,0,10
7B2,t2,29/03/2024,3,7,35%,10,7,2,1,0,0,0,10
7B2,t3,30/03/2024,4,7,35%,10,8,2,0,0,0,0,10
7B2,t4,31/03/2024,5,7,35%,10,8,2,0,0,0,0,10
7B2,t5,01/04/2024,6,7,35%,10,8,2,0,0,0,0,10
7B2,t6,02/04/2024,7,7,35%,10,8,2,0,0,0,0,10
7B2,t7,03/04/2024,8,7,35%,10,6,4,0,0,0,0,10
7B2,t8,04/04/2024,9,7,35%,10,7,3,0,0,0,0,10
7B2,t9,05/04/2024,10,7,35%,10,6,4,0,0,0,0,10
7B2,t10,06/04/2024,11,7,35%,10,5,5,0,0,0,0,10
7B2,t11,07/04/2024,12,7,35%,10,8,2,0,0,0,0,10
7B2,t12,08/04/2024,13,7,35%,10,6,4,0,0,0,0,10
7B2,t13,09/04/2024,14,7,35%,10,4,6,0,0,0,0,10
7B2,t14,10/04/2024,15,7,35%,10,5,5,0,0,0,0,10
7B2,t15,11/04/2024,16,7,35%,10,4,6,0,0,0,0,10
7B2,t16,12/04/2024,17,7,35%,10,5,5,0,0,0,0,10
7B2,t17,13/04/2023,18,7,35%,10,1,5,0,0,2,2,10
7B1,t0,27/03/2024,1,7,20%,10,10,0,0,0,0,0,10
7B1,t1,28/03/2024,2,7,20%,10,8,2,0,0,0,0,10
7B1,t2,29/03/2024,3,7,20%,10,8,2,0,0,0,0,10
7B1,t3,30/03/2024,4,7,20%,10,10,0,0,0,0,0,10
7B1,t4,31/03/2024,5,7,20%,10,10,0,0,0,0,0,10
7B1,t5,01/04/2024,6,7,20%,10,10,0,0,0,0,0,10
7B1,t6,02/04/2024,7,7,20%,10,6,4,0,0,0,0,10
7B1,t7,03/04/2024,8,7,20%,10,5,5,0,0,0,0,10
7B1,t8,04/04/2024,9,7,20%,10,5,5,0,0,0,0,10
7B1,t9,05/04/2024,10,7,20%,10,5,4,0,1,0,0,10
7B1,t10,06/04/2024,11,7,20%,10,7,1,0,1,0,1,10
7B1,t11,07/04/2024,12,7,20%,10,7,1,0,0,0,2,10
7B1,t12,08/04/2024,13,7,20%,10,2,5,0,1,0,2,10
7B1,t13,09/04/2024,14,7,20%,10,3,4,0,1,0,2,10
7B1,t14,10/04/2024,15,7,20%,10,3,2,0,1,2,2,10
7B1,t15,11/04/2024,16,7,20%,10,3,0,0,1,4,2,10
7B1,t16,12/04/2024,17,7,20%,10,3,0,0,1,4,2,10
7B1,t17,13/04/2023,18,7,20%,10,3,0,0,1,4,2,10
7A2,t0,27/03/2024,1,7,REF2,10,10,0,0,0,0,0,10
7A2,t1,28/03/2024,2,7,REF2,10,3,6,0,1,0,0,10
7A2,t2,29/03/2024,3,7,REF2,10,5,4,0,1,0,0,10
7A2,t3,30/03/2024,4,7,REF2,10,7,2,0,1,0,0,10
7A2,t4,31/03/2024,5,7,REF2,10,7,2,0,1,0,0,10
7A2,t5,01/04/2024,6,7,REF2,10,7,1,0,1,1,0,10
7A2,t6,02/04/2024,7,7,REF2,10,7,1,0,1,1,0,10
7A2,t7,03/04/2024,8,7,REF2,10,8,0,0,1,1,0,10
7A2,t8,04/04/2024,9,7,REF2,10,7,0,0,1,1,1,10
7A2,t9,05/04/2024,10,7,REF2,10,7,0,0,1,1,1,10
7A2,t10,06/04/2024,11,7,REF2,10,7,0,0,1,1,1,10
7A2,t11,07/04/2024,12,7,REF2,10,7,0,0,1,1,1,10
7A2,t12,08/04/2024,13,7,REF2,10,7,0,0,1,1,1,10
7A2,t13,09/04/2024,14,7,REF2,10,7,0,0,1,1,1,10
7A2,t14,10/04/2024,15,7,REF2,10,7,0,0,1,1,1,10
7A2,t15,11/04/2024,16,7,REF2,10,7,0,0,1,1,1,10
7A2,t16,12/04/2024,17,7,REF2,10,7,0,0,1,1,1,10
7A2,t17,13/04/2023,18,7,REF2,10,7,0,0,1,1,1,10
7A1,t0,27/03/2024,1,7,REF1,10,10,0,0,0,0,0,10
7A1,t1,28/03/2024,2,7,REF1,10,2,8,0,0,0,0,10
7A1,t2,29/03/2024,3,7,REF1,10,5,5,0,0,0,0,10
7A1,t3,30/03/2024,4,7,REF1,10,8,2,0,0,0,0,10
7A1,t4,31/03/2024,5,7,REF1,10,8,2,0,0,0,0,10
7A1,t5,01/04/2024,6,7,REF1,10,8,2,0,0,0,0,10
7A1,t6,02/04/2024,7,7,REF1,10,6,4,0,0,0,0,10
7A1,t7,03/04/2024,8,7,REF1,10,6,3,0,1,0,0,10
7A1,t8,04/04/2024,9,7,REF1,10,3,6,0,1,0,0,10
7A1,t9,05/04/2024,10,7,REF1,10,3,6,0,1,0,0,10
7A1,t10,06/04/2024,11,7,REF1,10,8,1,0,1,0,0,10
7A1,t11,07/04/2024,12,7,REF1,10,5,4,0,1,0,0,10
7A1,t12,08/04/2024,13,7,REF1,10,7,2,0,1,0,0,10
7A1,t13,09/04/2024,14,7,REF1,10,6,2,0,1,0,1,10
7A1,t14,10/04/2024,15,7,REF1,10,4,4,0,1,0,1,10
7A1,t15,11/04/2024,16,7,REF1,10,4,4,0,1,0,1,10
7A1,t16,12/04/2024,17,7,REF1,10,5,3,0,1,0,1,10
7A1,t17,13/04/2023,18,7,REF1,10,5,3,0,1,0,1,10
6C2,t0,27/03/2024,1,6,seawater,10,10,0,0,0,0,0,10
6C2,t1,28/03/2024,2,6,seawater,10,10,0,0,0,0,0,10
6C2,t2,29/03/2024,3,6,seawater,10,10,0,0,0,0,0,10
