well_id,t,date,age_days,plate,treatment,n_larvae,swim,round,settled_tile,settled_plastic,detached,dead,total
12C2,t6,02/04/2024,7,12,seawater,10,0,0,0,9,1,0,10
12C2,t7,03/04/2024,8,12,seawater,10,0,0,0,9,1,0,10
12C2,t8,04/04/2024,9,12,seawater,10,0,0,0,9,1,0,10
12C2,t9,05/04/2024,10,12,seawater,10,0,0,0,9,1,0,10
12C2,t10,06/04/2024,11,12,seawater,10,0,0,0,8,1,1,10
12C2,t11,07/04/2024,12,12,seawater,10,0,0,0,8,1,1,10
12C2,t12,08/04/2024,13,12,seawater,10,0,0,0,8,1,1,10
12C2,t13,09/04/2024,14,12,seawater,10,0,0,0,8,1,1,10
12C2,t14,10/04/2024,15,12,seawater,10,0,0,0,8,1,1,10
12C2,t15,11/04/2024,16,12,seawater,10,0,0,0,8,1,1,10
12C2,t16,12/04/2024,17,12,seawater,10,0,0,0,8,1,1,10
12C2,t17,13/04/2023,18,12,seawater,10,0,0,0,8,1,1,10
12C1,t0,27/03/2024,1,12,50%,10,10,0,0,0,0,0,10
12C1,t1,28/03/2024,2,12,50%,10,7,0,0,0,0,3,10
12C1,t2,29/03/2024,3,12,50%,10,0,3,0,0,0,7,10
12C1,t3,30/03/2024,4,12,50%,10,0,3,0,0,0,7,10
12C1,t4,31/03/2024,5,12,50%,10,2,1,0,0,0,7,10
12C1,t5,01/04/2024,6,12,50%,10,2,1,0,0,0,7,10
12C1,t6,02/04/2024,7,12,50%,10,0,3,0,0,0,7,10
12C1,t7,03/04/2024,8,12,50%,10,0,3,0,0,0,7,10
12C1,t8,04/04/2024,9,12,50%,10,0,3,0,0,0,7,10
12C1,t9,05/04/2024,10,12,50%,10,0,1,0,0,2,7,10
12C1,t10,06/04/2024,11,12,50%,10,0,1,0,0,2,7,10
12C1,t11,07/04/2024,12,12,50%,10,0,1,0,0,2,7,10
12C1,t12,08/04/2024,13,12,50%,10,0,0,0,0,3,7,10
12C1,t13,09/04/2024,14,12,50%,10,0,0,0,0,3,7,10
12C1,t14,10/04/2024,15,12,50%,10,0,0,0,0,3,7,10
12C1,t15,11/04/2024,16,12,50%,10,0,0,0,0,3,7,10
12C1,t16,12/04/2024,17,12,50%,10,0,0,0,0,3,7,10
12C1,t17,13/04/2023,18,12,50%,10,0,0,0,0,3,7,10
12B2,t0,27/03/2024,1,12,35%,10,10,0,0,0,0,0,10
12B2,t1,28/03/2024,2,12,35%,10,7,3,0,0,0,0,10
12B2,t2,29/03/2024,3,12,35%,10,10,0,0,0,0,0,10
12B2,t3,30/03/2024,4,12,35%,10,10,0,0,0,0,0,10
12B2,t4,31/03/2024,5,12,35%,10,8,0,0,0,1,1,10
12B2,t5,01/04/2024,6,12,35%,10,7,1,0,0,1,1,10
12B2,t6,02/04/2024,7,12,35%,10,2,4,0,0,3,1,10
12B2,t7,03/04/2024,8,12,35%,10,0,1,0,5,3,1,10
12B2,t8,04/04/2024,9,12,35%,10,0,1,0,5,3,1,10
12B2,t9,05/04/2024,10,12,35%,10,0,1,0,5,3,1,10
12B2,t10,06/04/2024,11,12,35%,10,0,1,0,5,3,1,10
12B2,t11,07/04/2024,12,12,35%,10,0,1,0,5,3,1,10
12B2,t12,08/04/2024,13,12,35%,10,0,1,0,5,3,1,10
12B2,t13,09/04/2024,14,12,35%,10,0,1,0,5,3,1,10
12B2,t14,10/04/2024,15,12,35%,10,0,1,0,5,3,1,10
12B2,t15,11/04/2024,16,12,35%,10,0,1,0,5,3,1,10
12B2,t16,12/04/2024,17,12,35%,10,0,1,0,5,3,1,10
12B2,t17,13/04/2023,18,12,35%,10,0,1,0,5,3,1,10
12B1,t0,27/03/2024,1,12,20%,10,10,0,0,0,0,0,10
12B1,t1,28/03/2024,2,12,20%,10,4,5,0,1,0,0,10
12B1,t2,29/03/2024,3,12,20%,10,4,6,0,0,0,0,10
12B1,t3,30/03/2024,4,12,20%,10,4,4,0,0,1,1,10
12B1,t4,31/03/2024,5,12,20%,10,2,3,0,2,1,2,10
12B1,t5,01/04/2024,6,12,20%,10,2,3,0,2,1,2,10
12B1,t6,02/04/2024,7,12,20%,10,0,5,0,2,1,2,10
12B1,t7,03/04/2024,8,12,20%,10,0,5,0,1,2,2,10
12B1,t8,04/04/2024,9,12,20%,10,0,5,0,0,3,2,10
12B1,t9,05/04/2024,10,12,20%,10,0,5,0,0,3,2,10
12B1,t10,06/04/2024,11,12,20%,10,0,5,0,0,3,2,10
12B1,t11,07/04/2024,12,12,20%,10,0,5,0,0,3,2,10
12B1,t12,08/04/2024,13,12,20%,10,0,5,0,0,3,2,10
12B1,t13,09/04/2024,14,12,20%,10,0,5,0,0,3,2,10
12B1,t14,10/04/2024,15,12,20%,10,0,5,0,0,3,2,10
12B1,t15,11/04/2024,16,12,20%,10,0,5,0,0,3,2,10
12B1,t16,12/04/2024,17,12,20%,10,1,4,0,0,3,2,10
12B1,t17,13/04/2023,18,12,20%,10,0,4,0,0,3,3,10
12A2,t5,01/04/2024,6,12,REF2,10,0,4,0,0,0,6,10
12A2,t0,27/03/2024,1,12,REF2,10,10,0,0,0,0,0,10
12A2,t1,28/03/2024,2,12,REF2,10,7,2,0,1,0,0,10
12A2,t2,29/03/2024,3,12,REF2,10,6,2,0,1,1,0,10
12A2,t3,30/03/2024,4,12,REF2,10,2,5,0,1,0,2,10
12A2,t4,31/03/2024,5,12,REF2,10,0,4,0,0,0,6,10
12A2,t6,02/04/2024,7,12,REF2,10,0,2,0,0,0,8,10
12A2,t7,03/04/2024,8,12,REF2,10,0,2,0,0,0,8,10
12A2,t8,04/04/2024,9,12,REF2,10,0,2,0,0,0,8,10
12A2,t9,05/04/2024,10,12,REF2,10,0,2,0,0,0,8,10
12A2,t10,06/04/2024,11,12,REF2,10,0,2,0,0,0,8,10
12A2,t11,07/04/2024,12,12,REF2,10,0,2,0,0,0,8,10
12A2,t12,08/04/2024,13,12,REF2,10,0,2,0,0,0,8,10
12A2,t13,09/04/2024,14,12,REF2,10,0,2,0,0,0,8,10
12A2,t14,10/04/2024,15,12,REF2,10,0,2,0,0,0,8,10
12A2,t15,11/04/2024,16,12,REF2,10,0,2,0,0,0,8,10
12A2,t16,12/04/2024,17,12,REF2,10,0,2,0,0,0,8,10
12A2,t17,13/04/2023,18,12,REF2,10,0,2,0,0,0,8,10
12A1,t0,27/03/2024,1,12,REF1,10,10,0,0,0,0,0,10
12A1,t1,28/03/2024,2,12,REF1,10,3,6,1,0,0,0,10
12A1,t2,29/03/2024,3,12,REF1,10,0,2,0,2,4,2,10
12A1,t3,30/03/2024,4,12,REF1,10,0,1,0,3,4,2,10
12A1,t4,31/03/2024,5,12,REF1,10,0,3,0,3,2,2,10
12A1,t5,01/04/2024,6,12,REF1,10,0,4,0,3,1,2,10
12A1,t6,02/04/2024,7,12,REF1,10,0,2,0,1,1,6,10
12A1,t7,03/04/2024,8,12,REF1,10,0,2,0,1,1,6,10
12A1,t8,04/04/2024,9,12,REF1,10,0,2,0,1,1,6,10
12A1,t9,05/04/2024,10,12,REF1,10,0,2,0,1,1,6,10
12A1,t10,06/04/2024,11,12,REF1,10,0,2,0,1,1,6,10
12A1,t11,07/04/2024,12,12,REF1,10,0,2,0,1,1,6,10
12A1,t12,08/04/2024,13,12,REF1,10,0,2,0,1,1,6,10
12A1,t13,09/04/2024,14,12,REF1,10,0,2,0,1,1,6,10
12A1,t14,10/04/2024,15,12,REF1,10,0,2,0,1,1,6,10
12A1,t15,11/04/2024,16,12,REF1,10,0,1,0,2,1,6,10
12A1,t16,12/04/2024,17,12,REF1,10,0,1,0,2,1,6,10
12A1,t17,13/04/2023,18,12,REF1,10,0,1,0,2,1,6,10
11C2,t0,27/03/2024,1,11,seawater,10,10,0,0,0,0,0,10
11C2,t1,28/03/2024,2,11,seawater,10,9,0,0,1,0,0,10
11C2,t2,29/03/2024,3,11,seawater,10,9,0,0,1,0,0,10
11C2,t3,30/03/2024,4,11,seawater,10,9,0,0,1,0,0,10
11C2,t4,31/03/2024,5,11,seawater,10,9,0,0,1,0,0,10
11C2,t5,01/04/2024,6,11,seawater,10,9,0,0,1,0,0,10
11C2,t6,02/04/2024,7,11,seawater,10,8,1,0,1,0,0,10
11C2,t7,03/04/2024,8,11,seawater,10,9,0,0,1,0,0,10
11C2,t8,04/04/2024,9,11,seawater,10,7,2,0,1,0,0,10
11C2,t9,05/04/2024,10,11,seawater,10,8,1,0,1,0,0,10
11C2,t10,06/04/2024,11,11,seawater,10,6,1,0,1,2,0,10
11C2,t11,07/04/2024,12,11,seawater,10,5,2,0,1,2,0,10
11C2,t12,08/04/2024,13,11,seawater,10,4,2,0,1,3,0,10
11C2,t13,09/04/2024,14,11,seawater,10,4,0,0,1,5,0,10
11C2,t14,10/04/2024,15,11,seawater,10,4,0,0,1,5,0,10
11C2,t15,11/04/2024,16,11,seawater,10,4,0,0,1,5,0,10
11C2,t16,12/04/2024,17,11,seawater,10,4,0,0,1,5,0,10
11C2,t17,13/04/2023,18,11,seawater,10,3,1,0,1,5,0,10
11C1,t13,09/04/2024,14,11,50%,10,0,2,0,4,2,2,10
11C1,t0,27/03/2024,1,11,50%,10,10,0,0,0,0,0,10
11C1,t1,28/03/2024,2,11,50%,10,7,3,0,0,0,0,10
11C1,t2,29/03/2024,3,11,50%,10,6,2,0,1,0,1,10
11C1,t3,30/03/2024,4,11,50%,10,4,3,0,1,0,2,10
11C1,t4,31/03/2024,5,11,50%,10,1,3,0,3,1,2,10
11C1,t5,01/04/2024,6,11,50%,10,2,2,0,3,1,2,10
11C1,t6,02/04/2024,7,11,50%,10,1,3,0,3,1,2,10
11C1,t7,03/04/2024,8,11,50%,10,0,4,0,3,1,2,10
11C1,t8,04/04/2024,9,11,50%,10,0,4,0,3,1,2,10
11C1,t9,05/04/2024,10,11,50%,10,0,4,0,3,1,2,10
11C1,t10,06/04/2024,11,11,50%,10,0,4,0,3,1,2,10
11C1,t11,07/04/2024,12,11,50%,10,0,3,0,3,2,2,10
11C1,t12,08/04/2024,13,11,50%,10,0,3,0,3,2,2,10
11C1,t14,10/04/2024,15,11,50%,10,0,1,0,4,2,3,10
11C1,t15,11/04/2024,16,11,50%,10,0,1,0,4,2,3,10
11C1,t16,12/04/2024,17,11,50%,10,0,1,0,4,2,3,10
11C1,t17,13/04/2023,18,11,50%,10,0,1,0,4,2,3,10
11B2,t0,27/03/2024,1,11,35%,10,10,0,0,0,0,0,10
11B2,t1,28/03/2024,2,11,35%,10,7,0,0,3,0,0,10
11B2,t2,29/03/2024,3,11,35%,10,8,2,0,0,0,0,10
11B2,t3,30/03/2024,4,11,35%,10,6,3,0,1,0,0,10
11B2,t4,31/03/2024,5,11,35%,10,8,1,0,1,0,0,10
11B2,t5,01/04/2024,6,11,35%,10,6,2,0,1,1,0,10
11B2,t6,02/04/2024,7,11,35%,10,4,2,0,2,2,0,10
11B2,t7,03/04/2024,8,11,35%,10,1,1,0,4,4,0,10
11B2,t8,04/04/2024,9,11,35%,10,0,2,0,4,4,0,10
11B2,t9,05/04/2024,10,11,35%,10,0,2,0,4,4,0,10
11B2,t10,06/04/2024,11,11,35%,10,0,2,0,4,4,0,10
11B2,t11,07/04/2024,12,11,35%,10,0,2,0,4,4,0,10
11B2,t12,08/04/2024,13,11,35%,10,0,2,0,4,4,0,10
11B2,t13,09/04/2024,14,11,35%,10,0,2,0,4,4,0,10
11B2,t14,10/04/2024,15,11,35%,10,0,1,0,4,4,1,10
11B2,t15,11/04/2024,16,11,35%,10,0,1,0,4,4,1,10
11B2,t16,12/04/2024,17,11,35%,10,0,1,0,4,4,1,10
11B2,t17,13/04/2023,18,11,35%,10,0,1,0,4,4,1,10
11B1,t6,02/04/2024,7,11,20%,10,5,3,0,1,0,1,10
11B1,t0,27/03/2024,1,11,20%,10,10,0,0,0,0,0,10
11B1,t1,28/03/2024,2,11,20%,10,9,1,0,0,0,0,10
11B1,t2,29/03/2024,3,11,20%,10,10,0,0,0,0,0,10
11B1,t3,30/03/2024,4,11,20%,10,4,6,0,0,0,0,10
11B1,t4,31/03/2024,5,11,20%,10,7,3,0,0,0,0,10
11B1,t5,01/04/2024,6,11,20%,10,7,3,0,0,0,0,10
11B1,t7,03/04/2024,8,11,20%,10,1,2,0,6,0,1,10
11B1,t8,04/04/2024,9,11,20%,10,0,3,0,3,2,2,10
11B1,t9,05/04/2024,10,11,20%,10,0,3,0,3,2,2,10
11B1,t10,06/04/2024,11,11,20%,10,0,3,0,3,2,2,10
11B1,t11,07/04/2024,12,11,20%,10,0,3,0,3,2,2,10
11B1,t12,08/04/2024,13,11,20%,10,0,3,0,3,2,2,10
11B1,t13,09/04/2024,14,11,20%,10,0,3,0,3,2,2,10
11B1,t14,10/04/2024,15,11,20%,10,0,2,0,3,3,2,10
11B1,t15,11/04/2024,16,11,20%,10,0,2,0,3,3,2,10
11B1,t16,12/04/2024,17,11,20%,10,0,2,0,3,3,2,10
11B1,t17,13/04/2023,18,11,20%,10,0,2,0,3,3,2,10
11A2,t3,30/03/2024,4,11,REF2,10,6,3,0,0,1,0,10
11A2,t0,27/03/2024,1,11,REF2,10,10,0,0,0,0,0,10
11A2,t1,28/03/2024,2,11,REF2,10,4,6,0,0,0,0,10
11A2,t2,29/03/2024,3,11,REF2,10,4,5,0,0,1,0,10
11A2,t4,31/03/2024,5,11,REF2,10,4,4,0,0,2,0,10
11A2,t5,01/04/2024,6,11,REF2,10,4,3,0,0,2,1,10
11A2,t6,02/04/2024,7,11,REF2,10,0,3,0,3,3,1,10
11A2,t7,03/04/2024,8,11,REF2,10,0,3,0,3,3,1,10
11A2,t8,04/04/2024,9,11,REF2,10,0,3,0,2,1,4,10
11A2,t9,05/04/2024,10,11,REF2,10,0,2,0,3,0,5,10
11A2,t10,06/04/2024,11,11,REF2,10,0,1,0,1,3,5,10
11A2,t11,07/04/2024,12,11,REF2,10,0,0,0,2,3,5,10
11A2,t12,08/04/2024,13,11,REF2,10,0,0,0,2,3,5,10
11A2,t13,09/04/2024,14,11,REF2,10,0,0,0,2,3,5,10
11A2,t14,10/04/2024,15,11,REF2,10,0,0,0,2,3,5,10
11A2,t15,11/04/2024,16,11,REF2,10,0,0,0,2,3,5,10
11A2,t16,12/04/2024,17,11,REF2,10,0,0,0,2,3,5,10
11A2,t17,13/04/2023,18,11,REF2,10,0,0,0,2,3,5,10
11A1,t0,27/03/2024,1,11,REF1,10,10,0,0,0,0,0,10
11A1,t1,28/03/2024,2,11,REF1,10,9,1,0,0,0,0,10
11A1,t2,29/03/2024,3,11,REF1,10,2,1,0,1,0,6,10
11A1,t3,30/03/2024,4,11,REF1,10,0,1,0,2,1,6,10
11A1,t4,31/03/2024,5,11,REF1,10,0,1,0,2,1,6,10
11A1,t5,01/04/2024,6,11,REF1,10,0,1,0,2,1,6,10
11A1,t6,02/04/2024,7,11,REF1,10,0,1,0,2,1,6,10
11A1,t7,03/04/2024,8,11,REF1,10,0,1,0,2,1,6,10
11A1,t8,04/04/2024,9,11,REF1,10,0,1,0,2,1,6,10
11A1,t9,05/04/2024,10,11,REF1,10,0,0,0,2,1,7,10
11A1,t10,06/04/2024,11,11,REF1,10,0,0,0,2,1,7,10
11A1,t11,07/04/2024,12,11,REF1,10,0,0,0,2,1,7,10
11A1,t12,08/04/2024,13,11,REF1,10,0,0,0,2,1,7,10
11A1,t13,09/04/2024,14,11,REF1,10,0,0,0,3,0,7,10
11A1,t14,10/04/2024,15,11,REF1,10,0,0,0,3,0,7,10
11A1,t15,11/04/2024,16,11,REF1,10,0,0,0,3,0,7,10
11A1,t16,12/04/2024,17,11,REF1,10,0,0,0,3,0,7,10
11A1,t17,13/04/2023,18,11,REF1,10,0,0,0,3,0,7,10
10C2,t0,27/03/2024,1,10,seawater,10,10,0,0,0,0,0,10
10C2,t1,28/03/2024,2,10,seawater,10,10,0,0,0,0,0,10
10C2,t2,29/03/2024,3,10,seawater,10,10,0,0,0,0,0,10
10C2,t3,30/03/2024,4,10,seawater,10,9,0,0,1,0,0,10
10C2,t4,31/03/2024,5,10,seawater,10,8,1,0,1,0,0,10
10C2,t5,01/04/2024,6,10,seawater,10,5,0,0,3,2,0,10
10C2,t6,02/04/2024,7,10,seawater,10,3,2,0,3,2,0,10
10C2,t7,03/04/2024,8,10,seawater,10,3,2,0,3,2,0,10
10C2,t8,04/04/2024,9,10,seawater,10,3,1,0,3,3,0,10
10C2,t9,05/04/2024,10,10,seawater,10,1,3,0,3,3,0,10
10C2,t10,06/04/2024,11,10,seawater,10,3,1,0,3,3,0,10
10C2,t11,07/04/2024,12,10,seawater,10,1,3,0,3,3,0,10
10C2,t12,08/04/2024,13,10,seawater,10,2,2,0,3,3,0,10
10C2,t13,09/04/2024,14,10,seawater,10,2,2,0,3,3,0,10
10C2,t14,10/04/2024,15,10,seawater,10,2,2,0,3,3,0,10
10C2,t15,11/04/2024,16,10,seawater,10,2,2,0,3,3,0,10
10C2,t16,12/04/2024,17,10,seawater,10,2,2,0,3,3,0,10
10C2,t17,13/04/2023,18,10,seawater,10,2,2,0,3,3,0,10
10C1,t5,01/04/2024,6,10,50%,10,0,2,0,2,0,6,10
10C1,t0,27/03/2024,1,10,50%,10,10,0,0,0,0,0,10
10C1,t1,28/03/2024,2,10,50%,10,0,7,0,3,0,0,10
10C1,t2,29/03/2024,3,10,50%,10,0,4,0,2,0,4,10
10C1,t3,30/03/2024,4,10,50%,10,0,4,0,2,0,4,10
10C1,t4,31/03/2024,5,10,50%,10,0,3,0,3,0,4,10
10C1,t6,02/04/2024,7,10,50%,10,0,2,0,0,0,8,10
10C1,t7,03/04/2024,8,10,50%,10,0,2,0,0,0,8,10
10C1,t8,04/04/2024,9,10,50%,10,0,2,0,0,0,8,10
10C1,t9,05/04/2024,10,10,50%,10,0,2,0,0,0,8,10
10C1,t10,06/04/2024,11,10,50%,10,0,2,0,0,0,8,10
10C1,t11,07/04/2024,12,10,50%,10,0,2,0,0,0,8,10
10C1,t12,08/04/2024,13,10,50%,10,0,2,0,0,0,8,10
10C1,t13,09/04/2024,14,10,50%,10,0,2,0,0,0,8,10
10C1,t14,10/04/2024,15,10,50%,10,0,1,0,0,0,9,10
10C1,t15,11/04/2024,16,10,50%,10,0,1,0,0,0,9,10
10C1,t16,12/04/2024,17,10,50%,10,0,0,0,0,0,10,10
10C1,t17,13/04/2023,18,10,50%,10,0,0,0,0,0,10,10
10B2,t0,27/03/2024,1,10,35%,10,10,0,0,0,0,0,10
10B2,t1,28/03/2024,2,10,35%,10,6,2,0,1,0,1,10
10B2,t2,29/03/2024,3,10,35%,10,8,2,0,0,0,0,10
10B2,t3,30/03/2024,4,10,35%,10,10,0,0,0,0,0,10
10B2,t4,31/03/2024,5,10,35%,10,9,1,0,0,0,0,10
10B2,t5,01/04/2024,6,10,35%,10,9,1,0,0,0,0,10
10B2,t6,02/04/2024,7,10,35%,10,9,1,0,0,0,0,10
10B2,t7,03/04/2024,8,10,35%,10,9,1,0,0,0,0,10
10B2,t8,04/04/2024,9,10,35%,10,9,1,0,0,0,0,10
10B2,t9,05/04/2024,10,10,35%,10,9,1,0,0,0,0,10
10B2,t10,06/04/2024,11,10,35%,10,9,1,0,0,0,0,10
10B2,t11,07/04/2024,12,10,35%,10,7,3,0,0,0,0,10
10B2,t12,08/04/2024,13,10,35%,10,6,4,0,0,0,0,10
10B2,t13,09/04/2024,14,10,35%,10,6,4,0,0,0,0,10
10B2,t14,10/04/2024,15,10,35%,10,6,4,0,0,0,0,10
10B2,t15,11/04/2024,16,10,35%,10,6,4,0,0,0,0,10
10B2,t16,12/04/2024,17,10,35%,10,6,4,0,0,0,0,10
10B2,t17,13/04/2023,18,10,35%,10,5,2,0,0,1,2,10
10B1,t0,27/03/2024,1,10,20%,10,10,0,0,0,0,0,10
10B1,t1,28/03/2024,2,10,20%,10,5,0,0,2,0,3,10
10B1,t2,29/03/2024,3,10,20%,10,1,6,0,0,0,3,10
10B1,t3,30/03/2024,4,10,20%,10,3,4,0,0,0,3,10
10B1,t4,31/03/2024,5,10,20%,10,1,5,0,0,0,4,10
10B1,t5,01/04/2024,6,10,20%,10,1,3,0,2,0,4,10
10B1,t6,02/04/2024,7,10,20%,10,0,2,0,1,0,7,10
10B1,t7,03/04/2024,8,10,20%,10,0,1,0,1,1,7,10
10B1,t8,04/04/2024,9,10,20%,10,0,1,0,1,1,7,10
10B1,t9,05/04/2024,10,10,20%,10,0,1,0,1,1,7,10
10B1,t10,06/04/2024,11,10,20%,10,0,1,0,1,1,7,10
10B1,t11,07/04/2024,12,10,20%,10,0,1,0,1,1,7,10
10B1,t12,08/04/2024,13,10,20%,10,0,1,0,1,1,7,10
10B1,t13,09/04/2024,14,10,20%,10,0,1,0,1,1,7,10
10B1,t14,10/04/2024,15,10,20%,10,0,1,0,1,1,7,10
10B1,t15,11/04/2024,16,10,20%,10,0,1,0,1,1,7,10
10B1,t16,12/04/2024,17,10,20%,10,0,1,0,1,1,7,10
10B1,t17,13/04/2023,18,10,20%,10,0,1,0,1,1,7,10
10A2,t0,27/03/2024,1,10,REF2,10,10,0,0,0,0,0,10
10A2,t1,28/03/2024,2,10,REF2,10,0,0,0,0,0,10,10
10A2,t2,29/03/2024,3,10,REF2,10,0,0,0,0,0,10,10
10A2,t3,30/03/2024,4,10,REF2,10,0,0,0,0,0,10,10
10A2,t4,31/03/2024,5,10,REF2,10,0,0,0,0,0,10,10
10A2,t5,01/04/2024,6,10,REF2,10,0,0,0,0,0,10,10
10A2,t6,02/04/2024,7,10,REF2,10,0,0,0,0,0,10,10
10A2,t7,03/04/2024,8,10,REF2,10,0,0,0,0,0,10,10
10A2,t8,04/04/2024,9,10,REF2,10,0,0,0,0,0,10,10
10A2,t9,05/04/2024,10,10,REF2,10,0,0,0,0,0,10,10
10A2,t10,06/04/2024,11,10,REF2,10,0,0,0,0,0,10,10
10A2,t11,07/04/2024,12,10,REF2,10,0,0,0,0,0,10,10
10A2,t12,08/04/2024,13,10,REF2,10,0,0,0,0,0,10,10
10A2,t13,09/04/2024,14,10,REF2,10,0,0,0,0,0,10,10
10A2,t14,10/04/2024,15,10,REF2,10,0,0,0,0,0,10,10
10A2,t15,11/04/2024,16,10,REF2,10,0,0,0,0,0,10,10
10A2,t16,12/04/2024,17,10,REF2,10,0,0,0,0,0,10,10
10A2,t17,13/04/2023,18,10,REF2,10,0,0,0,0,0,10,10
10A1,t0,27/03/2024,1,10,REF1,10,10,0,0,0,0,0,10
10A1,t1,28/03/2024,2,10,REF1,10,4,6,0,0,0,0,10
10A1,t2,29/03/2024,3,10,REF1,10,0,8,0,0,0,2,10
10A1,t3,30/03/2024,4,10,REF1,10,1,6,0,1,0,2,10
10A1,t4,31/03/2024,5,10,REF1,10,2,5,0,1,0,2,10
10A1,t5,01/04/2024,6,10,REF1,10,0,2,0,3,0,5,10
10A1,t6,02/04/2024,7,10,REF1,10,0,1,0,0,0,9,10
10A1,t7,03/04/2024,8,10,REF1,10,0,1,0,0,0,9,10
10A1,t8,04/04/2024,9,10,REF1,10,0,0,0,0,0,10,10
10A1,t9,05/04/2024,10,10,REF1,10,0,0,0,0,0,10,10
10A1,t10,06/04/2024,11,10,REF1,10,0,0,0,0,0,10,10
10A1,t11,07/04/2024,12,10,REF1,10,0,0,0,0,0,10,10
10A1,t12,08/04/2024,13,10,REF1,10,0,0,0,0,0,10,10
10A1,t13,09/04/2024,14,10,REF1,10,0,0,0,0,0,10,10
10A1,t14,10/04/2024,15,10,REF1,10,0,0,0,0,0,10,10
10A1,t15,11/04/2024,16,10,REF1,10,0,0,0,0,0,10,10
10A1,t16,12/04/2024,17,10,REF1,10,0,0,0,0,0,10,10
10A1,t17,13/04/2023,18,10,REF1,10,0,0,0,0,0,10,10
